2012-11-28 21:10:08,806 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action stopTalk
2012-11-28 21:10:08,807 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - stopTalk: dfdf78
2012-11-28 21:10:08,818 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:10:15,749 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:10:15,755 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:10:15,757 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:10:15,757 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:98838a00-0f85-40c5-a7b1-061ec32b7843
2012-11-28 21:10:15,759 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:98838a00-0f85-40c5-a7b1-061ec32b7843 x-name:dfdf78
2012-11-28 21:10:19,715 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action send_public
2012-11-28 21:10:19,717 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - send_public from_pseudodfdf78 msg:<font color='#00000'>hjh</font>
2012-11-28 21:10:19,725 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _result
2012-11-28 21:11:08,556 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:11:08,557 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:11:08,559 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:8994 sc-bytes:323169 x-sname:98838a00-0f85-40c5-a7b1-061ec32b7843
2012-11-28 21:11:08,560 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:11:08,560 [NioProcessor-2] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:11:08,561 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:11:08,562 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:9045 sc-bytes:323176 x-sname:071faeb3-a4ef-46d0-9f0d-294823867c8e
2012-11-28 21:11:08,564 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Stream close
2012-11-28 21:11:08,565 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Provider disconnect
2012-11-28 21:11:08,567 [NioProcessor-2] INFO  o.r.s.stream.ClientBroadcastStream - Provider disconnect
2012-11-28 21:11:08,567 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:9045 sc-bytes:323176 x-sname:3f53e7f3-7d27-4150-a93d-eccef806dbba x-file-length:146 x-name:dfdf78
2012-11-28 21:11:08,569 [NioProcessor-2] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Exception caught Broken pipe
2012-11-28 21:11:08,571 [NioProcessor-2] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Exception caught null
2012-11-28 21:11:08,573 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - removeuser invoked id:0 pseudo=dfdf78sexe=m
2012-11-28 21:11:08,574 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - W3C x-category:session x-event:disconnect c-ip:127.0.0.1 c-client-id:0
2012-11-28 21:11:08,574 [NioProcessor-2] INFO  n.freedevelopment.chat.Application - Red5First.appDisconnect 0
2012-11-28 21:11:14,161 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action connect
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  o.red5.server.net.rtmp.RTMPHandler - Connecting to: [WebScope@152e7cb6 Depth = 1, Path = '/default', Name = 'chat']
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - connect IConnection nombre params=7
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - W3C x-category:session x-event:connect c-ip:127.0.0.1 c-client-id:1
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - appConnect 1
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - ici2
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - ici3
2012-11-28 21:11:14,162 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - connected as :wdwsdwebcam=true status=truerole=nsexe=mroom=welcomeworld=world1
2012-11-28 21:11:14,163 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - Client joined app 1
2012-11-28 21:11:14,176 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _error
2012-11-28 21:11:14,197 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action getUserList
2012-11-28 21:11:14,198 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - getUserList called
2012-11-28 21:11:14,203 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:11:14,204 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _error
2012-11-28 21:11:14,261 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action publish
2012-11-28 21:11:14,264 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Provider connect
2012-11-28 21:11:14,264 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Stream start
2012-11-28 21:11:14,265 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Provider connect
2012-11-28 21:11:14,265 [NioProcessor-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:publish c-ip:127.0.0.1 x-sname:2fdd95f5-f325-4295-8016-c23cf9411811 x-name:wdwsd
2012-11-28 21:11:14,321 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _error
2012-11-28 21:11:14,450 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action _error
2012-11-28 21:11:18,863 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:11:18,869 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:11:18,875 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:11:18,875 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:6e2ed53c-91e6-4a83-b3c8-6d63fbf58db5
2012-11-28 21:11:18,879 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:6e2ed53c-91e6-4a83-b3c8-6d63fbf58db5 x-name:wdwsd
2012-11-28 21:11:19,687 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:11:19,689 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:11:19,690 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:11:19,691 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:4018 sc-bytes:311263 x-sname:6e2ed53c-91e6-4a83-b3c8-6d63fbf58db5
2012-11-28 21:11:19,692 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:11:19,698 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:3d84eb8c-2f9e-49f5-8fd4-097692cbcd8e
2012-11-28 21:11:19,698 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:11:19,702 [pool-4-thread-4] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:3d84eb8c-2f9e-49f5-8fd4-097692cbcd8e x-name:wdwsd
2012-11-28 21:11:20,031 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action createStream
2012-11-28 21:11:20,033 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action deleteStream
2012-11-28 21:11:20,034 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Consumer disconnect
2012-11-28 21:11:20,035 [pool-4-thread-2] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:4130 sc-bytes:311676 x-sname:3d84eb8c-2f9e-49f5-8fd4-097692cbcd8e
2012-11-28 21:11:20,036 [NioProcessor-3] INFO  o.r.s.n.r.codec.RTMPProtocolDecoder - Action play
2012-11-28 21:11:20,042 [pool-4-thread-1] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:d31118ac-045a-4882-ad00-e892177cc3c3
2012-11-28 21:11:20,042 [NioProcessor-3] INFO  o.r.s.stream.ClientBroadcastStream - Consumer connect
2012-11-28 21:11:20,045 [pool-4-thread-3] INFO  n.freedevelopment.chat.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:d31118ac-045a-4882-ad00-e892177cc3c3 x-name:wdwsd
